epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
741,15350.8,0.5014,0.31151,0.7965,0.94946,0.91338,0.95161,0.8251,0.48527,0.33235,0.78889,0.002674,0.002674,0.002674
742,15371.5,0.49397,0.31194,0.7963,0.94922,0.91368,0.95165,0.82485,0.48595,0.33274,0.78891,0.0026641,0.0026641,0.0026641
743,15391.9,0.50004,0.31047,0.79582,0.94937,0.91336,0.9518,0.82467,0.48659,0.33311,0.78899,0.0026542,0.0026542,0.0026542
744,15413.1,0.49722,0.30997,0.7959,0.94939,0.91332,0.95164,0.82435,0.48714,0.33338,0.78902,0.0026443,0.0026443,0.0026443
745,15433.9,0.49911,0.31265,0.79532,0.94908,0.91339,0.95158,0.82426,0.48745,0.33365,0.78904,0.0026344,0.0026344,0.0026344
746,15454.5,0.49669,0.31004,0.79605,0.94905,0.91336,0.95157,0.82412,0.48802,0.33388,0.78907,0.0026245,0.0026245,0.0026245
747,15475.5,0.50109,0.3104,0.79541,0.94902,0.91339,0.95139,0.82384,0.48877,0.33416,0.78914,0.0026146,0.0026146,0.0026146
748,15496.2,0.49581,0.31,0.79582,0.94917,0.91314,0.95134,0.82345,0.4894,0.33449,0.78916,0.0026047,0.0026047,0.0026047
749,15517.1,0.49963,0.31078,0.79581,0.94912,0.91301,0.9513,0.82302,0.49016,0.33484,0.7892,0.0025948,0.0025948,0.0025948
750,15537.8,0.49663,0.31016,0.79571,0.94869,0.91302,0.95125,0.82286,0.49108,0.33515,0.78928,0.0025849,0.0025849,0.0025849
751,15558.6,0.50399,0.31191,0.79625,0.94871,0.91292,0.9511,0.82263,0.49184,0.33536,0.78934,0.002575,0.002575,0.002575
752,15579.5,0.49643,0.30974,0.79604,0.94885,0.91302,0.95124,0.82232,0.49244,0.33572,0.78937,0.0025651,0.0025651,0.0025651
753,15600,0.49263,0.31176,0.79572,0.94866,0.91308,0.95108,0.82224,0.49281,0.33578,0.7894,0.0025552,0.0025552,0.0025552
754,15620.9,0.4992,0.31041,0.7962,0.94883,0.91285,0.95114,0.82228,0.49329,0.33598,0.78943,0.0025453,0.0025453,0.0025453
755,15642,0.49596,0.31019,0.79563,0.94843,0.91304,0.95108,0.8218,0.4942,0.3363,0.78946,0.0025354,0.0025354,0.0025354
756,15662.5,0.49748,0.31106,0.79561,0.94781,0.91346,0.95108,0.82155,0.49484,0.33663,0.78952,0.0025255,0.0025255,0.0025255
757,15683.3,0.49774,0.30997,0.79553,0.94813,0.913,0.95107,0.82143,0.49544,0.33685,0.78955,0.0025156,0.0025156,0.0025156
758,15703.9,0.49734,0.30939,0.796,0.94778,0.91355,0.95127,0.82131,0.49614,0.33731,0.78959,0.0025057,0.0025057,0.0025057
759,15724.7,0.50078,0.30997,0.79589,0.94783,0.91336,0.95132,0.82106,0.49707,0.33772,0.78966,0.0024958,0.0024958,0.0024958
760,15745.9,0.50216,0.31075,0.79553,0.9477,0.91342,0.9513,0.82045,0.49804,0.3382,0.78972,0.0024859,0.0024859,0.0024859
761,15767.6,0.49284,0.30955,0.79609,0.94794,0.91327,0.95115,0.82029,0.49859,0.33838,0.78976,0.002476,0.002476,0.002476
762,15788.2,0.48939,0.30784,0.79564,0.94779,0.91318,0.95125,0.82022,0.49925,0.33869,0.78982,0.0024661,0.0024661,0.0024661
763,15808.3,0.49735,0.30969,0.79594,0.94748,0.91317,0.95112,0.81962,0.5,0.33904,0.78988,0.0024562,0.0024562,0.0024562
764,15829.5,0.49877,0.30979,0.79628,0.94742,0.91308,0.95087,0.81947,0.50051,0.3394,0.78991,0.0024463,0.0024463,0.0024463
765,15850.8,0.49622,0.31001,0.79565,0.94757,0.91304,0.95098,0.81918,0.50113,0.3396,0.78995,0.0024364,0.0024364,0.0024364
766,15871.3,0.49242,0.30711,0.79481,0.94693,0.91334,0.951,0.81911,0.50181,0.33984,0.78999,0.0024265,0.0024265,0.0024265
767,15892.2,0.49115,0.31061,0.79572,0.94692,0.91355,0.95112,0.81886,0.50256,0.34032,0.79005,0.0024166,0.0024166,0.0024166
768,15912.8,0.49689,0.30865,0.79559,0.9466,0.91346,0.95108,0.81856,0.50335,0.34067,0.79008,0.0024067,0.0024067,0.0024067
769,15933.1,0.49202,0.30837,0.79508,0.94613,0.91355,0.95084,0.81827,0.50401,0.34097,0.79012,0.0023968,0.0023968,0.0023968
770,15954,0.49724,0.31077,0.79551,0.94618,0.91329,0.95082,0.81807,0.50472,0.34131,0.79016,0.0023869,0.0023869,0.0023869
771,15975.2,0.49585,0.3082,0.79572,0.94589,0.91365,0.95091,0.81779,0.5053,0.34159,0.7902,0.002377,0.002377,0.002377
772,15995.9,0.49555,0.30799,0.79594,0.94589,0.91365,0.95082,0.81767,0.50584,0.34177,0.79022,0.0023671,0.0023671,0.0023671
773,16016.6,0.49889,0.31093,0.7961,0.9461,0.91349,0.95077,0.81745,0.50627,0.34195,0.79025,0.0023572,0.0023572,0.0023572
774,16037,0.49764,0.30971,0.79558,0.94585,0.91352,0.95058,0.8174,0.50689,0.34226,0.79028,0.0023473,0.0023473,0.0023473
775,16057.5,0.49583,0.30906,0.79538,0.94595,0.91362,0.95096,0.81698,0.50768,0.34264,0.79031,0.0023374,0.0023374,0.0023374
776,16078.6,0.49551,0.30814,0.79512,0.94539,0.91406,0.95121,0.817,0.50816,0.34278,0.79036,0.0023275,0.0023275,0.0023275
777,16099,0.49469,0.30734,0.79575,0.94536,0.91366,0.95117,0.81676,0.50888,0.34316,0.79039,0.0023176,0.0023176,0.0023176
778,16119.4,0.49256,0.30657,0.79489,0.94535,0.91374,0.95127,0.81669,0.50961,0.3434,0.79043,0.0023077,0.0023077,0.0023077
779,16139.9,0.49338,0.30715,0.79521,0.94563,0.91368,0.95127,0.81641,0.51045,0.34365,0.79045,0.0022978,0.0022978,0.0022978
780,16161.3,0.49297,0.30898,0.79554,0.94594,0.91352,0.95121,0.81635,0.5105,0.34374,0.79047,0.0022879,0.0022879,0.0022879
781,16182,0.49585,0.30746,0.79547,0.94573,0.91369,0.95125,0.81598,0.51148,0.34413,0.79055,0.002278,0.002278,0.002278
782,16202.9,0.48835,0.30526,0.79494,0.94602,0.91308,0.95094,0.81588,0.51189,0.34411,0.79058,0.0022681,0.0022681,0.0022681
783,16223.4,0.49359,0.30811,0.7949,0.94614,0.91298,0.95065,0.81573,0.51246,0.34451,0.79061,0.0022582,0.0022582,0.0022582
784,16244.2,0.49305,0.30898,0.7958,0.94613,0.91288,0.95085,0.81544,0.51308,0.34473,0.79063,0.0022483,0.0022483,0.0022483
785,16264.6,0.49373,0.30866,0.79529,0.9463,0.91265,0.95074,0.81526,0.51354,0.34505,0.79068,0.0022384,0.0022384,0.0022384
786,16285.4,0.49325,0.3084,0.79512,0.94621,0.91241,0.95069,0.81494,0.51462,0.34575,0.79073,0.0022285,0.0022285,0.0022285
787,16305.8,0.49756,0.30805,0.79534,0.94591,0.9124,0.9502,0.81447,0.51552,0.34603,0.79076,0.0022186,0.0022186,0.0022186
788,16325.6,0.4905,0.30867,0.79524,0.94609,0.91222,0.95019,0.81415,0.51621,0.34631,0.7909,0.0022087,0.0022087,0.0022087
789,16346.1,0.48848,0.3062,0.79462,0.94575,0.91231,0.95016,0.81416,0.51667,0.3467,0.79092,0.0021988,0.0021988,0.0021988
790,16367.1,0.49286,0.30728,0.79514,0.94581,0.91222,0.95014,0.81386,0.5172,0.34706,0.79096,0.0021889,0.0021889,0.0021889
791,16387.3,0.49155,0.30719,0.79526,0.94596,0.91214,0.95015,0.8136,0.51795,0.34733,0.79102,0.002179,0.002179,0.002179
792,16407.8,0.48918,0.30858,0.79515,0.94522,0.91238,0.95007,0.81336,0.51867,0.34763,0.79106,0.0021691,0.0021691,0.0021691
793,16428.8,0.49249,0.30725,0.79571,0.9451,0.91244,0.95008,0.81319,0.51862,0.34786,0.79107,0.0021592,0.0021592,0.0021592
794,16449.3,0.49165,0.30949,0.79543,0.94507,0.91244,0.94999,0.8129,0.51944,0.34821,0.79113,0.0021493,0.0021493,0.0021493
795,16470,0.49035,0.30591,0.79506,0.94484,0.91238,0.94998,0.81262,0.52002,0.34856,0.79118,0.0021394,0.0021394,0.0021394
796,16491,0.49435,0.30875,0.79608,0.94474,0.91241,0.94992,0.81241,0.52049,0.34899,0.7912,0.0021295,0.0021295,0.0021295
797,16511.7,0.48999,0.30796,0.7954,0.94449,0.91244,0.94992,0.81208,0.52136,0.34942,0.79125,0.0021196,0.0021196,0.0021196
798,16531.9,0.48837,0.30823,0.79525,0.94441,0.91225,0.94978,0.81183,0.52169,0.3495,0.79129,0.0021097,0.0021097,0.0021097
799,16553.2,0.49108,0.30791,0.79476,0.9444,0.91253,0.94983,0.8117,0.52213,0.34986,0.79134,0.0020998,0.0020998,0.0020998
800,16573.7,0.49123,0.30815,0.79529,0.94444,0.91221,0.94979,0.81144,0.52289,0.35012,0.79137,0.0020899,0.0020899,0.0020899
801,16594.1,0.49059,0.30639,0.79501,0.94399,0.91248,0.94971,0.81119,0.52347,0.35057,0.79143,0.00208,0.00208,0.00208
802,16615,0.48987,0.30645,0.79505,0.94344,0.91247,0.94963,0.81073,0.52431,0.35112,0.79146,0.0020701,0.0020701,0.0020701
803,16635.9,0.49233,0.30713,0.79524,0.94345,0.91221,0.94963,0.81006,0.5254,0.35156,0.79155,0.0020602,0.0020602,0.0020602
804,16656.5,0.49065,0.30795,0.79472,0.94343,0.91195,0.94959,0.80985,0.5261,0.35208,0.79159,0.0020503,0.0020503,0.0020503
805,16677.3,0.48614,0.30438,0.79546,0.9433,0.9118,0.94947,0.80934,0.52728,0.35256,0.7917,0.0020404,0.0020404,0.0020404
806,16697.9,0.49185,0.30956,0.79533,0.94304,0.91149,0.94942,0.80912,0.52792,0.35308,0.79172,0.0020305,0.0020305,0.0020305
807,16719,0.48924,0.30565,0.79427,0.94299,0.9112,0.94934,0.80893,0.52874,0.35355,0.79179,0.0020206,0.0020206,0.0020206
808,16739.1,0.48827,0.30571,0.79515,0.94262,0.91127,0.94931,0.80856,0.52981,0.35424,0.79184,0.0020107,0.0020107,0.0020107
809,16759.5,0.48751,0.30632,0.79502,0.94267,0.91105,0.94926,0.80828,0.52988,0.35428,0.79186,0.0020008,0.0020008,0.0020008
810,16781.1,0.49182,0.30632,0.7958,0.94271,0.91082,0.94919,0.80805,0.53076,0.35466,0.79194,0.0019909,0.0019909,0.0019909
811,16801.8,0.49158,0.30648,0.79494,0.94261,0.91066,0.94922,0.80786,0.53165,0.35506,0.79199,0.001981,0.001981,0.001981
812,16823.1,0.4873,0.30612,0.79478,0.94212,0.91077,0.94913,0.80756,0.53216,0.35557,0.79206,0.0019711,0.0019711,0.0019711
813,16843.6,0.49154,0.30626,0.79595,0.94232,0.91036,0.94905,0.80711,0.53306,0.35586,0.79212,0.0019612,0.0019612,0.0019612
814,16864.2,0.48689,0.30603,0.79526,0.9423,0.91025,0.94905,0.80705,0.53325,0.35598,0.79216,0.0019513,0.0019513,0.0019513
815,16884.9,0.49038,0.30551,0.79513,0.9421,0.91019,0.94901,0.80679,0.53402,0.35645,0.79219,0.0019414,0.0019414,0.0019414
816,16906.2,0.49042,0.30617,0.7947,0.94219,0.90982,0.94895,0.80639,0.53497,0.35673,0.79223,0.0019315,0.0019315,0.0019315
817,16927.2,0.48886,0.30755,0.79534,0.94205,0.90963,0.94896,0.80632,0.53516,0.35675,0.79227,0.0019216,0.0019216,0.0019216
818,16948,0.49352,0.30776,0.79496,0.94226,0.9095,0.949,0.80595,0.53628,0.3576,0.79234,0.0019117,0.0019117,0.0019117
819,16968.3,0.48763,0.30532,0.79452,0.94234,0.90933,0.94894,0.80542,0.53724,0.35806,0.79239,0.0019018,0.0019018,0.0019018
820,16989,0.49188,0.30486,0.79488,0.94224,0.9093,0.94891,0.80528,0.53767,0.35842,0.79242,0.0018919,0.0018919,0.0018919
821,17009.6,0.49003,0.30732,0.79531,0.94206,0.90918,0.9489,0.8049,0.53851,0.35877,0.79247,0.001882,0.001882,0.001882
822,17030.3,0.48897,0.30435,0.79514,0.94221,0.90915,0.94891,0.80465,0.53915,0.35929,0.79254,0.0018721,0.0018721,0.0018721
823,17051.4,0.48713,0.30608,0.79482,0.94196,0.90912,0.94878,0.80441,0.53985,0.35961,0.7926,0.0018622,0.0018622,0.0018622
824,17072.1,0.48997,0.30589,0.79463,0.94181,0.9091,0.94875,0.80416,0.54041,0.35996,0.79263,0.0018523,0.0018523,0.0018523
825,17093,0.48183,0.30297,0.79437,0.94183,0.90893,0.94874,0.80405,0.54083,0.36018,0.79269,0.0018424,0.0018424,0.0018424
826,17113.5,0.48687,0.3041,0.79471,0.94171,0.90892,0.94867,0.80356,0.54167,0.36066,0.79273,0.0018325,0.0018325,0.0018325
827,17135.2,0.48677,0.30307,0.79461,0.94168,0.90882,0.94861,0.8032,0.54233,0.36089,0.79279,0.0018226,0.0018226,0.0018226
828,17155.4,0.49048,0.30528,0.79546,0.94181,0.90865,0.94858,0.80311,0.54263,0.36101,0.79281,0.0018127,0.0018127,0.0018127
829,17175.8,0.48389,0.30393,0.79473,0.94197,0.90844,0.94857,0.80271,0.54367,0.36162,0.79288,0.0018028,0.0018028,0.0018028
830,17196.6,0.48546,0.30402,0.79433,0.94183,0.90845,0.94853,0.80258,0.54403,0.36188,0.79292,0.0017929,0.0017929,0.0017929
831,17217.7,0.48663,0.30528,0.7954,0.94147,0.90868,0.94849,0.80214,0.5453,0.36235,0.79302,0.001783,0.001783,0.001783
832,17238.1,0.48188,0.30125,0.79495,0.94073,0.90879,0.94838,0.80165,0.54634,0.36288,0.7931,0.0017731,0.0017731,0.0017731
833,17258.3,0.49042,0.30656,0.79506,0.94162,0.90825,0.94838,0.80156,0.5465,0.363,0.79312,0.0017632,0.0017632,0.0017632
834,17279.1,0.48889,0.30515,0.79456,0.94091,0.90861,0.94833,0.80139,0.54708,0.36352,0.79316,0.0017533,0.0017533,0.0017533
835,17299.5,0.48405,0.30482,0.79493,0.94087,0.90852,0.9483,0.80084,0.54825,0.36416,0.79322,0.0017434,0.0017434,0.0017434
836,17320.7,0.48843,0.30654,0.79521,0.94107,0.90826,0.94822,0.80055,0.54885,0.36434,0.79328,0.0017335,0.0017335,0.0017335
837,17341.7,0.4851,0.30399,0.79515,0.94032,0.90866,0.94823,0.80002,0.55013,0.36504,0.79337,0.0017236,0.0017236,0.0017236
838,17362.8,0.4871,0.30587,0.795,0.94002,0.90865,0.94819,0.79968,0.55087,0.36539,0.79344,0.0017137,0.0017137,0.0017137
839,17383.5,0.48596,0.30265,0.79382,0.94041,0.90854,0.94813,0.79941,0.55147,0.36575,0.79347,0.0017038,0.0017038,0.0017038
840,17404.5,0.4856,0.30431,0.79504,0.94,0.90863,0.94809,0.79894,0.55284,0.36631,0.79356,0.0016939,0.0016939,0.0016939
841,17425,0.48675,0.30321,0.79417,0.93972,0.9086,0.94803,0.79864,0.55343,0.36666,0.79363,0.001684,0.001684,0.001684
842,17445.7,0.48329,0.30471,0.795,0.93975,0.90866,0.94799,0.79791,0.55463,0.36701,0.79372,0.0016741,0.0016741,0.0016741
843,17467.1,0.48565,0.30456,0.79478,0.93928,0.90882,0.94801,0.79787,0.55588,0.36787,0.7938,0.0016642,0.0016642,0.0016642
844,17487.6,0.48659,0.30559,0.79492,0.93898,0.90892,0.94798,0.79788,0.55589,0.36799,0.79382,0.0016543,0.0016543,0.0016543
845,17507.8,0.48292,0.30248,0.7945,0.93901,0.9088,0.94804,0.7975,0.55697,0.36836,0.79388,0.0016444,0.0016444,0.0016444
846,17528.2,0.48643,0.30499,0.79383,0.93898,0.90877,0.94806,0.79734,0.55746,0.36875,0.79394,0.0016345,0.0016345,0.0016345
847,17548.7,0.48443,0.30255,0.79399,0.93877,0.90876,0.94791,0.79688,0.55857,0.3692,0.79403,0.0016246,0.0016246,0.0016246
848,17569.5,0.48347,0.30206,0.79434,0.93861,0.90876,0.94789,0.79635,0.55976,0.3698,0.79414,0.0016147,0.0016147,0.0016147
849,17590.5,0.48363,0.30387,0.79418,0.93872,0.90856,0.94782,0.79597,0.56026,0.37006,0.79418,0.0016048,0.0016048,0.0016048
850,17611,0.48238,0.30349,0.79493,0.93864,0.90837,0.94779,0.79574,0.56134,0.37056,0.79426,0.0015949,0.0015949,0.0015949
851,17631.4,0.48461,0.3035,0.7945,0.93829,0.9087,0.94776,0.7955,0.56229,0.37103,0.79434,0.001585,0.001585,0.001585
852,17652.5,0.4867,0.30458,0.79461,0.93838,0.90854,0.94776,0.7953,0.56274,0.3712,0.79438,0.0015751,0.0015751,0.0015751
853,17673.6,0.48396,0.30343,0.7948,0.93804,0.90855,0.94766,0.79499,0.56368,0.37173,0.79446,0.0015652,0.0015652,0.0015652
854,17694.2,0.48665,0.30215,0.79496,0.93792,0.90865,0.94761,0.79508,0.56323,0.37176,0.79446,0.0015553,0.0015553,0.0015553
855,17714.6,0.48382,0.30583,0.79452,0.93791,0.9084,0.94756,0.79462,0.56433,0.37227,0.79454,0.0015454,0.0015454,0.0015454
856,17735.9,0.48564,0.30324,0.79414,0.93811,0.90823,0.94747,0.79429,0.56536,0.37281,0.79463,0.0015355,0.0015355,0.0015355
857,17756.6,0.48338,0.3022,0.79418,0.93806,0.90806,0.94743,0.79412,0.56577,0.37312,0.79467,0.0015256,0.0015256,0.0015256
858,17777.2,0.48334,0.30384,0.79497,0.938,0.90828,0.94744,0.7937,0.56698,0.37359,0.79476,0.0015157,0.0015157,0.0015157
859,17798.5,0.48141,0.30209,0.79482,0.93812,0.90787,0.94732,0.79341,0.56767,0.3739,0.79484,0.0015058,0.0015058,0.0015058
860,17819.5,0.48384,0.30208,0.79421,0.93787,0.90825,0.94731,0.79321,0.5682,0.37418,0.79486,0.0014959,0.0014959,0.0014959
861,17839.9,0.48366,0.30218,0.79438,0.93786,0.90812,0.94725,0.79294,0.56917,0.37488,0.79493,0.001486,0.001486,0.001486
862,17860,0.47827,0.29946,0.79406,0.93758,0.90805,0.94716,0.79276,0.56948,0.37504,0.79497,0.0014761,0.0014761,0.0014761
863,17880.6,0.48325,0.30298,0.79454,0.93753,0.90773,0.94706,0.79227,0.57065,0.37558,0.79507,0.0014662,0.0014662,0.0014662
864,17901.8,0.48504,0.30329,0.79472,0.93749,0.90763,0.94701,0.79188,0.57169,0.3761,0.79518,0.0014563,0.0014563,0.0014563
865,17922.2,0.47992,0.30206,0.79416,0.93798,0.90711,0.947,0.79177,0.5721,0.37638,0.79522,0.0014464,0.0014464,0.0014464
866,17943,0.48197,0.30279,0.79408,0.93761,0.90673,0.94696,0.79138,0.57332,0.37696,0.79536,0.0014365,0.0014365,0.0014365
867,17963.6,0.47895,0.30116,0.79478,0.93723,0.90695,0.94694,0.7908,0.57455,0.37757,0.79546,0.0014266,0.0014266,0.0014266
868,17984.1,0.48114,0.29959,0.79418,0.9368,0.90724,0.94689,0.79077,0.57499,0.37773,0.79552,0.0014167,0.0014167,0.0014167
869,18004.6,0.48121,0.3027,0.79438,0.93684,0.90641,0.94671,0.79009,0.57651,0.3784,0.7957,0.0014068,0.0014068,0.0014068
870,18025.4,0.48117,0.30186,0.79511,0.93681,0.90638,0.9467,0.78984,0.57702,0.37887,0.79575,0.0013969,0.0013969,0.0013969
871,18046.1,0.48124,0.30149,0.79417,0.93656,0.90654,0.94665,0.78936,0.57809,0.37937,0.79585,0.001387,0.001387,0.001387
872,18066.7,0.48049,0.30306,0.79466,0.93592,0.90676,0.94654,0.78911,0.57934,0.37987,0.79596,0.0013771,0.0013771,0.0013771
873,18087.5,0.48044,0.30196,0.79421,0.93556,0.90669,0.94641,0.78886,0.58028,0.38038,0.79609,0.0013672,0.0013672,0.0013672
874,18108,0.47826,0.3004,0.79402,0.93532,0.90683,0.9464,0.78837,0.5815,0.38112,0.79623,0.0013573,0.0013573,0.0013573
875,18129.1,0.47941,0.30146,0.79447,0.93494,0.90676,0.9463,0.78806,0.58241,0.38146,0.79632,0.0013474,0.0013474,0.0013474
876,18150.1,0.48463,0.30488,0.79441,0.93525,0.90674,0.94637,0.7881,0.58258,0.38175,0.79635,0.0013375,0.0013375,0.0013375
877,18170.9,0.476,0.2991,0.79377,0.93519,0.90638,0.94622,0.78758,0.58393,0.38264,0.7965,0.0013276,0.0013276,0.0013276
878,18191.4,0.47997,0.3011,0.7939,0.93526,0.90639,0.94626,0.78749,0.58396,0.38263,0.79653,0.0013177,0.0013177,0.0013177
879,18212.3,0.48291,0.30093,0.79354,0.93498,0.90627,0.94613,0.78702,0.5852,0.38315,0.79666,0.0013078,0.0013078,0.0013078
880,18233.1,0.47867,0.29979,0.79408,0.93426,0.90692,0.94608,0.7867,0.58583,0.38362,0.79674,0.0012979,0.0012979,0.0012979
881,18253.9,0.48252,0.30142,0.79391,0.93477,0.90638,0.9461,0.78676,0.58564,0.38344,0.79673,0.001288,0.001288,0.001288
882,18274.1,0.48285,0.30247,0.79387,0.93458,0.90657,0.94609,0.78637,0.58693,0.38408,0.79688,0.0012781,0.0012781,0.0012781
883,18294.8,0.47883,0.29963,0.79393,0.93472,0.90546,0.94587,0.786,0.58818,0.38487,0.79701,0.0012682,0.0012682,0.0012682
884,18315.5,0.48239,0.30075,0.79466,0.93423,0.90608,0.9459,0.78585,0.58875,0.38518,0.79708,0.0012583,0.0012583,0.0012583
885,18336.7,0.47529,0.30034,0.79377,0.9342,0.90584,0.94578,0.78525,0.59078,0.38614,0.79728,0.0012484,0.0012484,0.0012484
886,18357.3,0.48151,0.30089,0.79435,0.93388,0.90562,0.94571,0.78496,0.59154,0.38661,0.79741,0.0012385,0.0012385,0.0012385
887,18378.5,0.48139,0.30099,0.79492,0.93323,0.90578,0.9457,0.7844,0.59317,0.38732,0.79759,0.0012286,0.0012286,0.0012286
888,18399.2,0.48345,0.3025,0.79399,0.9327,0.90563,0.94546,0.78367,0.5947,0.38788,0.79775,0.0012187,0.0012187,0.0012187
889,18420.6,0.47907,0.30019,0.79479,0.9331,0.90501,0.94533,0.78335,0.59575,0.3886,0.79792,0.0012088,0.0012088,0.0012088
890,18440.9,0.47548,0.29765,0.79356,0.93238,0.90508,0.94526,0.7828,0.59704,0.38936,0.79806,0.0011989,0.0011989,0.0011989
891,18461.8,0.47913,0.30158,0.79419,0.9323,0.90479,0.9452,0.78215,0.59832,0.39021,0.79817,0.001189,0.001189,0.001189
892,18482,0.47404,0.29968,0.7939,0.93229,0.90463,0.94516,0.78203,0.59895,0.39072,0.79828,0.0011791,0.0011791,0.0011791
893,18502.6,0.47755,0.29989,0.79388,0.93264,0.90406,0.94501,0.78156,0.60038,0.39134,0.79842,0.0011692,0.0011692,0.0011692
894,18523.8,0.47862,0.30008,0.79425,0.9328,0.90356,0.9449,0.78123,0.60148,0.39193,0.79858,0.0011593,0.0011593,0.0011593
895,18544.1,0.47491,0.2983,0.7936,0.93222,0.90387,0.94487,0.7807,0.60292,0.39271,0.79876,0.0011494,0.0011494,0.0011494
896,18564.7,0.47889,0.30173,0.79438,0.93166,0.90416,0.94482,0.78045,0.60417,0.39341,0.7989,0.0011395,0.0011395,0.0011395
897,18585.2,0.47763,0.29868,0.79372,0.9314,0.90425,0.94482,0.78044,0.60461,0.3935,0.79895,0.0011296,0.0011296,0.0011296
898,18606.1,0.48065,0.30205,0.79403,0.93112,0.90422,0.94468,0.77989,0.6061,0.39411,0.7991,0.0011197,0.0011197,0.0011197
899,18626.6,0.47429,0.30001,0.79402,0.93108,0.90397,0.94455,0.77962,0.60691,0.39475,0.7992,0.0011098,0.0011098,0.0011098
900,18647.6,0.48325,0.30183,0.79394,0.93044,0.90428,0.94457,0.77968,0.60697,0.39474,0.79922,0.0010999,0.0010999,0.0010999
901,18668.6,0.47732,0.29914,0.79366,0.92989,0.90441,0.94449,0.77917,0.60847,0.39537,0.7994,0.00109,0.00109,0.00109
902,18689.6,0.47715,0.30062,0.79438,0.9299,0.90422,0.94443,0.77896,0.609,0.39582,0.79946,0.0010801,0.0010801,0.0010801
903,18710.3,0.47605,0.29967,0.79374,0.93018,0.90355,0.9443,0.7786,0.6102,0.39623,0.7996,0.0010702,0.0010702,0.0010702
904,18731.4,0.47447,0.29922,0.79407,0.9296,0.90368,0.94427,0.7781,0.61133,0.39696,0.79973,0.0010603,0.0010603,0.0010603
905,18752,0.47377,0.29851,0.79337,0.9294,0.90397,0.94421,0.77786,0.61162,0.39721,0.79976,0.0010504,0.0010504,0.0010504
906,18772.3,0.4696,0.29853,0.794,0.92895,0.90406,0.94412,0.77761,0.61252,0.39766,0.79986,0.0010405,0.0010405,0.0010405
907,18793,0.47912,0.301,0.79335,0.92882,0.9039,0.94394,0.77703,0.61409,0.39834,0.80003,0.0010306,0.0010306,0.0010306
908,18813.5,0.477,0.29976,0.79358,0.92843,0.90416,0.94387,0.77674,0.61491,0.39893,0.80015,0.0010207,0.0010207,0.0010207
909,18834.1,0.47845,0.29773,0.79427,0.92823,0.90406,0.94366,0.77637,0.6161,0.3995,0.80029,0.0010108,0.0010108,0.0010108
910,18854.5,0.47692,0.29905,0.79409,0.92803,0.90396,0.94366,0.77612,0.61671,0.39987,0.80035,0.0010009,0.0010009,0.0010009
911,18874.9,0.47557,0.29833,0.79345,0.92771,0.90416,0.94359,0.77584,0.61733,0.4003,0.80042,0.000991,0.000991,0.000991
912,18895.9,0.47647,0.29958,0.79385,0.92764,0.90407,0.94362,0.77557,0.61811,0.40075,0.80053,0.0009811,0.0009811,0.0009811
913,18916.6,0.47481,0.29825,0.79369,0.92769,0.90424,0.94364,0.77566,0.61834,0.40081,0.80056,0.0009712,0.0009712,0.0009712
914,18937.6,0.47556,0.29872,0.79416,0.92748,0.90428,0.94359,0.77528,0.61939,0.4013,0.80068,0.0009613,0.0009613,0.0009613
915,18958.2,0.47832,0.29932,0.79434,0.92715,0.90444,0.94361,0.77505,0.62031,0.40192,0.8008,0.0009514,0.0009514,0.0009514
916,18979.1,0.4759,0.29804,0.7934,0.9276,0.90389,0.9435,0.77472,0.62076,0.40229,0.80088,0.0009415,0.0009415,0.0009415
917,18999.4,0.4763,0.29866,0.79405,0.92764,0.90381,0.94343,0.77436,0.62209,0.40278,0.80107,0.0009316,0.0009316,0.0009316
918,19019.7,0.47216,0.29801,0.79315,0.92766,0.90371,0.94333,0.77403,0.62312,0.40344,0.80121,0.0009217,0.0009217,0.0009217
919,19040.7,0.47402,0.29795,0.79359,0.92617,0.90416,0.94314,0.77324,0.62486,0.40442,0.80142,0.0009118,0.0009118,0.0009118
920,19061.4,0.47223,0.29798,0.79351,0.92695,0.9033,0.94306,0.77278,0.62614,0.4049,0.80157,0.0009019,0.0009019,0.0009019
921,19081.6,0.47489,0.29785,0.79396,0.92649,0.90318,0.94296,0.77244,0.62681,0.40536,0.80168,0.000892,0.000892,0.000892
922,19102.5,0.47404,0.29819,0.79343,0.92648,0.90311,0.94291,0.77215,0.62777,0.40589,0.80182,0.0008821,0.0008821,0.0008821
923,19123.5,0.47612,0.29943,0.79394,0.92644,0.90317,0.94295,0.77212,0.62859,0.40628,0.80189,0.0008722,0.0008722,0.0008722
924,19144.7,0.47504,0.29764,0.79409,0.92761,0.90155,0.94268,0.77135,0.62969,0.40686,0.80205,0.0008623,0.0008623,0.0008623
925,19165.3,0.4721,0.29874,0.79326,0.92792,0.90161,0.94273,0.77087,0.63093,0.40738,0.8022,0.0008524,0.0008524,0.0008524
926,19186.2,0.47117,0.29733,0.7938,0.92708,0.90213,0.94269,0.77089,0.63092,0.40767,0.80222,0.0008425,0.0008425,0.0008425
