epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
683,83316,0.21819,0.22771,0.02594,0.95858,0.91215,0.94151,0.87024,0.19141,0.2273,0.02618,3.2482e-05,3.2482e-05,3.2482e-05
684,83436.9,0.22131,0.22819,0.02591,0.95701,0.91323,0.94161,0.8703,0.19117,0.22732,0.02616,3.2383e-05,3.2383e-05,3.2383e-05
685,83557.5,0.21505,0.2282,0.02488,0.95852,0.91164,0.9414,0.87007,0.19145,0.22724,0.02642,3.2284e-05,3.2284e-05,3.2284e-05
686,83677.5,0.22061,0.22687,0.02689,0.95679,0.91278,0.94141,0.87014,0.19161,0.2273,0.02632,3.2185e-05,3.2185e-05,3.2185e-05
687,83798.3,0.21984,0.22866,0.02636,0.95815,0.91185,0.94148,0.87017,0.19172,0.22721,0.02634,3.2086e-05,3.2086e-05,3.2086e-05
688,83919,0.22065,0.22723,0.02638,0.95856,0.91163,0.94147,0.87003,0.19169,0.22728,0.02644,3.1987e-05,3.1987e-05,3.1987e-05
689,84040.2,0.21704,0.22858,0.02522,0.95872,0.91172,0.94141,0.87016,0.19154,0.22732,0.02635,3.1888e-05,3.1888e-05,3.1888e-05
690,84162.3,0.21868,0.22786,0.02598,0.95822,0.912,0.94145,0.87017,0.1914,0.22741,0.02626,3.1789e-05,3.1789e-05,3.1789e-05
691,84281.9,0.21443,0.22647,0.02478,0.95813,0.91181,0.94137,0.86996,0.19178,0.22736,0.02635,3.169e-05,3.169e-05,3.169e-05
692,84401.1,0.21947,0.22951,0.0263,0.95644,0.91289,0.94145,0.87004,0.19159,0.22737,0.02637,3.1591e-05,3.1591e-05,3.1591e-05
693,84523.5,0.22283,0.22718,0.02666,0.95866,0.91114,0.94133,0.86999,0.19145,0.22741,0.0264,3.1492e-05,3.1492e-05,3.1492e-05
694,84645.3,0.22129,0.22877,0.02672,0.95691,0.91259,0.94138,0.86993,0.19122,0.22754,0.02634,3.1393e-05,3.1393e-05,3.1393e-05
695,84768.3,0.21473,0.22707,0.02487,0.958,0.91193,0.94136,0.86995,0.19126,0.22744,0.02625,3.1294e-05,3.1294e-05,3.1294e-05
696,84887.7,0.22108,0.22785,0.02694,0.95761,0.9119,0.9414,0.86991,0.19105,0.22757,0.02616,3.1195e-05,3.1195e-05,3.1195e-05
697,85008.8,0.22252,0.22718,0.0266,0.95819,0.91142,0.94129,0.86984,0.19135,0.22739,0.02632,3.1096e-05,3.1096e-05,3.1096e-05
698,85130.1,0.21615,0.22577,0.02574,0.95814,0.9117,0.94129,0.86994,0.19082,0.22746,0.02621,3.0997e-05,3.0997e-05,3.0997e-05
699,85249.2,0.21883,0.22681,0.02588,0.95826,0.91151,0.94144,0.86993,0.19091,0.22748,0.02612,3.0898e-05,3.0898e-05,3.0898e-05
700,85372.7,0.21983,0.22665,0.02724,0.95845,0.91141,0.94153,0.87023,0.19107,0.22747,0.02628,3.0799e-05,3.0799e-05,3.0799e-05
701,85495.2,0.22015,0.22521,0.02632,0.95781,0.91225,0.94164,0.87013,0.19085,0.22743,0.02615,3.07e-05,3.07e-05,3.07e-05
702,85615.8,0.21878,0.22741,0.02643,0.95693,0.91304,0.94167,0.87027,0.19064,0.22757,0.0262,3.0601e-05,3.0601e-05,3.0601e-05
703,85734,0.21661,0.22735,0.0259,0.95722,0.91292,0.94163,0.87012,0.19066,0.22753,0.02614,3.0502e-05,3.0502e-05,3.0502e-05
704,85853,0.21875,0.22743,0.02599,0.95867,0.91101,0.94147,0.87,0.19076,0.22751,0.02617,3.0403e-05,3.0403e-05,3.0403e-05
705,85973.9,0.21868,0.22668,0.02593,0.95819,0.91134,0.94159,0.87011,0.19094,0.22751,0.02616,3.0304e-05,3.0304e-05,3.0304e-05
706,86095,0.21392,0.22801,0.02442,0.9587,0.9113,0.94149,0.87023,0.19084,0.22754,0.02613,3.0205e-05,3.0205e-05,3.0205e-05
707,86214.1,0.22058,0.22687,0.02603,0.95963,0.91062,0.94141,0.87002,0.19107,0.22731,0.02611,3.0106e-05,3.0106e-05,3.0106e-05
708,86333.8,0.22115,0.22776,0.02718,0.95929,0.9105,0.94133,0.87001,0.19105,0.22733,0.0262,3.0007e-05,3.0007e-05,3.0007e-05
709,86452.9,0.21588,0.22836,0.02523,0.95846,0.91165,0.94151,0.87015,0.19079,0.22759,0.02622,2.9908e-05,2.9908e-05,2.9908e-05
710,86574.4,0.21934,0.2277,0.02694,0.9585,0.91112,0.94142,0.87018,0.19069,0.22761,0.02624,2.9809e-05,2.9809e-05,2.9809e-05
711,86697.9,0.21801,0.22696,0.02646,0.95876,0.91116,0.94143,0.87014,0.19088,0.22741,0.02623,2.971e-05,2.971e-05,2.971e-05
712,86820.1,0.21624,0.22834,0.02602,0.95891,0.9112,0.94141,0.87023,0.19096,0.22737,0.02627,2.9611e-05,2.9611e-05,2.9611e-05
713,86939.3,0.2166,0.22717,0.02522,0.95843,0.91108,0.94134,0.87011,0.19107,0.22738,0.02614,2.9512e-05,2.9512e-05,2.9512e-05
714,87062.9,0.21721,0.22706,0.0244,0.95846,0.91082,0.94129,0.87015,0.19096,0.22742,0.02614,2.9413e-05,2.9413e-05,2.9413e-05
715,87185.3,0.21756,0.22724,0.02627,0.95988,0.90993,0.9413,0.87008,0.19108,0.22736,0.02622,2.9314e-05,2.9314e-05,2.9314e-05
716,87307,0.21704,0.22683,0.0252,0.95933,0.91012,0.94119,0.87001,0.19118,0.22729,0.02625,2.9215e-05,2.9215e-05,2.9215e-05
717,87427.9,0.21749,0.22712,0.02654,0.95958,0.91014,0.94127,0.87009,0.19098,0.22719,0.02628,2.9116e-05,2.9116e-05,2.9116e-05
718,87549.3,0.2228,0.2265,0.02705,0.95917,0.91028,0.94135,0.8702,0.19104,0.22713,0.02616,2.9017e-05,2.9017e-05,2.9017e-05
719,87672,0.22047,0.22623,0.02625,0.95908,0.91098,0.94144,0.87021,0.19086,0.2271,0.02617,2.8918e-05,2.8918e-05,2.8918e-05
720,87793.5,0.21855,0.22569,0.02649,0.9593,0.91035,0.94123,0.87011,0.19133,0.22699,0.02621,2.8819e-05,2.8819e-05,2.8819e-05
721,87914,0.21439,0.22687,0.02496,0.95915,0.91064,0.94133,0.87014,0.19117,0.22709,0.02615,2.872e-05,2.872e-05,2.872e-05
722,88036.4,0.21688,0.22583,0.02579,0.95924,0.91041,0.94127,0.8701,0.19154,0.22693,0.02626,2.8621e-05,2.8621e-05,2.8621e-05
723,88157.8,0.22075,0.22611,0.02593,0.95901,0.91057,0.94113,0.87007,0.19157,0.2269,0.02626,2.8522e-05,2.8522e-05,2.8522e-05
724,88280.4,0.21678,0.22549,0.02501,0.95965,0.91021,0.94101,0.87001,0.19196,0.2268,0.02638,2.8423e-05,2.8423e-05,2.8423e-05
725,88402.4,0.21619,0.22609,0.02525,0.95896,0.91057,0.94109,0.87004,0.19148,0.22707,0.0263,2.8324e-05,2.8324e-05,2.8324e-05
726,88523,0.21678,0.2254,0.0258,0.95893,0.91076,0.94104,0.87005,0.19171,0.227,0.02638,2.8225e-05,2.8225e-05,2.8225e-05
727,88643.8,0.21681,0.22565,0.02601,0.95914,0.91037,0.94111,0.87008,0.19196,0.22697,0.02641,2.8126e-05,2.8126e-05,2.8126e-05
728,88764.3,0.21922,0.22572,0.02717,0.95838,0.91127,0.94114,0.87007,0.19168,0.22683,0.02645,2.8027e-05,2.8027e-05,2.8027e-05
729,88885.8,0.21746,0.22637,0.02616,0.95946,0.9106,0.94111,0.87005,0.19163,0.22684,0.02649,2.7928e-05,2.7928e-05,2.7928e-05
730,89006.3,0.21536,0.22655,0.02472,0.95837,0.91174,0.94133,0.87021,0.19148,0.22707,0.02645,2.7829e-05,2.7829e-05,2.7829e-05
731,89127.3,0.21557,0.22693,0.02546,0.95884,0.91073,0.94122,0.87017,0.19146,0.22718,0.02633,2.773e-05,2.773e-05,2.773e-05
732,89247.5,0.21954,0.22836,0.02633,0.95859,0.91111,0.94133,0.87023,0.19141,0.22715,0.02644,2.7631e-05,2.7631e-05,2.7631e-05
733,89366.6,0.21715,0.22622,0.02596,0.95913,0.91094,0.94131,0.87033,0.19119,0.22703,0.02636,2.7532e-05,2.7532e-05,2.7532e-05
734,89487,0.21445,0.22647,0.02548,0.9591,0.91086,0.94108,0.87012,0.19129,0.22699,0.02625,2.7433e-05,2.7433e-05,2.7433e-05
735,89609,0.21222,0.22474,0.0242,0.95903,0.91071,0.94121,0.87019,0.1912,0.22719,0.0263,2.7334e-05,2.7334e-05,2.7334e-05
736,89730.6,0.22031,0.22724,0.02627,0.95881,0.9109,0.94117,0.87018,0.19112,0.22713,0.02624,2.7235e-05,2.7235e-05,2.7235e-05
737,89851.4,0.215,0.22629,0.02591,0.96004,0.90964,0.94109,0.87009,0.19159,0.22682,0.02626,2.7136e-05,2.7136e-05,2.7136e-05
738,89973.4,0.21635,0.2263,0.02505,0.95872,0.91098,0.94128,0.8703,0.19121,0.22698,0.02632,2.7037e-05,2.7037e-05,2.7037e-05
739,90093.2,0.21955,0.22669,0.02608,0.95864,0.91068,0.94119,0.87014,0.1912,0.22688,0.02622,2.6938e-05,2.6938e-05,2.6938e-05
740,90214.4,0.21614,0.22721,0.02514,0.95878,0.91089,0.94122,0.8702,0.19117,0.22695,0.02619,2.6839e-05,2.6839e-05,2.6839e-05
741,90336.9,0.21511,0.22687,0.02491,0.96017,0.91003,0.94115,0.87022,0.19125,0.22691,0.0264,2.674e-05,2.674e-05,2.674e-05
742,90456.3,0.21389,0.22721,0.0247,0.95891,0.91085,0.9412,0.87019,0.19093,0.22712,0.02632,2.6641e-05,2.6641e-05,2.6641e-05
743,90579.2,0.21492,0.22524,0.02512,0.95917,0.91079,0.94115,0.87025,0.19111,0.22688,0.0263,2.6542e-05,2.6542e-05,2.6542e-05
744,90699.5,0.21691,0.22712,0.02514,0.95874,0.9107,0.94121,0.87032,0.19106,0.22703,0.02627,2.6443e-05,2.6443e-05,2.6443e-05
745,90822.3,0.2148,0.22606,0.02581,0.95942,0.91003,0.94101,0.87022,0.19155,0.22682,0.02623,2.6344e-05,2.6344e-05,2.6344e-05
746,90942.2,0.21083,0.22597,0.02399,0.95833,0.91088,0.94119,0.87034,0.19127,0.22678,0.02626,2.6245e-05,2.6245e-05,2.6245e-05
747,91065.5,0.21104,0.22573,0.0237,0.96056,0.91003,0.94123,0.87035,0.19141,0.22679,0.02638,2.6146e-05,2.6146e-05,2.6146e-05
748,91185.2,0.2157,0.22569,0.02512,0.95937,0.9106,0.94113,0.87034,0.19146,0.22689,0.02629,2.6047e-05,2.6047e-05,2.6047e-05
749,91308.7,0.21533,0.22709,0.02457,0.95965,0.91038,0.94103,0.87031,0.19142,0.22675,0.02636,2.5948e-05,2.5948e-05,2.5948e-05
750,91429.6,0.21275,0.22575,0.02515,0.95955,0.91066,0.94125,0.87034,0.19109,0.22699,0.02623,2.5849e-05,2.5849e-05,2.5849e-05
751,91551.4,0.22284,0.22516,0.02726,0.95934,0.91055,0.94123,0.87038,0.19112,0.22704,0.02648,2.575e-05,2.575e-05,2.575e-05
752,91671.3,0.21462,0.22572,0.02556,0.95944,0.91016,0.94117,0.87038,0.19138,0.22699,0.02657,2.5651e-05,2.5651e-05,2.5651e-05
753,91789.6,0.21156,0.22703,0.02431,0.95961,0.91012,0.94113,0.8703,0.19161,0.22669,0.02646,2.5552e-05,2.5552e-05,2.5552e-05
754,91911.5,0.2115,0.22572,0.02504,0.96022,0.90949,0.9411,0.87033,0.19127,0.22683,0.0266,2.5453e-05,2.5453e-05,2.5453e-05
755,92031.6,0.21182,0.22524,0.02475,0.9601,0.90954,0.94109,0.87029,0.19143,0.22676,0.0266,2.5354e-05,2.5354e-05,2.5354e-05
756,92152.7,0.21514,0.22536,0.02546,0.95979,0.91043,0.94127,0.87042,0.19124,0.22676,0.02657,2.5255e-05,2.5255e-05,2.5255e-05
757,92275.7,0.20798,0.22627,0.02344,0.95965,0.91019,0.94132,0.87058,0.19084,0.22689,0.02641,2.5156e-05,2.5156e-05,2.5156e-05
758,92396.9,0.21223,0.22526,0.02538,0.9599,0.91031,0.94129,0.87069,0.19086,0.22683,0.02649,2.5057e-05,2.5057e-05,2.5057e-05
759,92521.2,0.21539,0.22467,0.0262,0.95958,0.91047,0.94136,0.87041,0.19101,0.22691,0.02648,2.4958e-05,2.4958e-05,2.4958e-05
760,92644.9,0.21094,0.22568,0.02379,0.95962,0.91027,0.94125,0.87033,0.19095,0.22693,0.02645,2.4859e-05,2.4859e-05,2.4859e-05
761,92762.2,0.20779,0.22738,0.02382,0.96013,0.91015,0.94133,0.87042,0.19106,0.2269,0.02635,2.476e-05,2.476e-05,2.476e-05
762,92880.4,0.20792,0.22616,0.02375,0.96055,0.90938,0.94111,0.87028,0.19128,0.22681,0.02642,2.4661e-05,2.4661e-05,2.4661e-05
763,93002.1,0.21449,0.22615,0.0255,0.96014,0.91006,0.94116,0.87035,0.19178,0.22664,0.02656,2.4562e-05,2.4562e-05,2.4562e-05
764,93123.3,0.21564,0.22602,0.02661,0.96045,0.90933,0.94125,0.87035,0.19168,0.22663,0.02658,2.4463e-05,2.4463e-05,2.4463e-05
765,93244.3,0.2116,0.22625,0.02427,0.96005,0.90973,0.94121,0.87039,0.19176,0.22662,0.02649,2.4364e-05,2.4364e-05,2.4364e-05
766,93365.8,0.21316,0.22413,0.0249,0.9602,0.90969,0.94113,0.87042,0.19166,0.22656,0.02642,2.4265e-05,2.4265e-05,2.4265e-05
767,93484.6,0.21637,0.2273,0.02543,0.96053,0.90917,0.94122,0.87041,0.19161,0.22658,0.02643,2.4166e-05,2.4166e-05,2.4166e-05
768,93606.2,0.21358,0.22756,0.02368,0.96095,0.90899,0.9412,0.87044,0.19132,0.22663,0.02631,2.4067e-05,2.4067e-05,2.4067e-05
769,93728.9,0.21512,0.22418,0.02575,0.96035,0.90977,0.94134,0.87068,0.19105,0.22682,0.02636,2.3968e-05,2.3968e-05,2.3968e-05
770,93850.7,0.21671,0.22629,0.02526,0.9606,0.90889,0.94128,0.87036,0.1914,0.22678,0.02632,2.3869e-05,2.3869e-05,2.3869e-05
771,93973.6,0.20868,0.22476,0.02411,0.95919,0.91057,0.94133,0.87064,0.19122,0.22671,0.02639,2.377e-05,2.377e-05,2.377e-05
772,94093.8,0.21729,0.22548,0.0252,0.95969,0.91051,0.94131,0.87067,0.19127,0.22675,0.0264,2.3671e-05,2.3671e-05,2.3671e-05
773,94215.3,0.21474,0.2261,0.02508,0.95972,0.91042,0.94112,0.87044,0.19134,0.22683,0.02632,2.3572e-05,2.3572e-05,2.3572e-05
774,94337.3,0.21253,0.22491,0.02475,0.96069,0.90924,0.94115,0.87047,0.19136,0.22706,0.02635,2.3473e-05,2.3473e-05,2.3473e-05
775,94459,0.21293,0.22564,0.02418,0.95979,0.91025,0.94123,0.87044,0.19149,0.22684,0.02661,2.3374e-05,2.3374e-05,2.3374e-05
776,94579.9,0.2077,0.22456,0.0232,0.95875,0.91101,0.94131,0.87048,0.1913,0.22665,0.02644,2.3275e-05,2.3275e-05,2.3275e-05
777,94699.5,0.21653,0.22585,0.02555,0.95944,0.91053,0.94126,0.87062,0.19145,0.2266,0.02647,2.3176e-05,2.3176e-05,2.3176e-05
778,94819.5,0.21341,0.22287,0.02489,0.95842,0.91152,0.94149,0.87073,0.19111,0.22673,0.02635,2.3077e-05,2.3077e-05,2.3077e-05
779,94942.4,0.21021,0.22431,0.02455,0.95901,0.91092,0.94141,0.87061,0.19115,0.22672,0.02633,2.2978e-05,2.2978e-05,2.2978e-05
780,95063.4,0.21374,0.22447,0.0257,0.95974,0.91082,0.9415,0.87084,0.19078,0.22675,0.02615,2.2879e-05,2.2879e-05,2.2879e-05
781,95186.7,0.21312,0.22476,0.02469,0.95935,0.90999,0.94133,0.87054,0.19096,0.2268,0.02621,2.278e-05,2.278e-05,2.278e-05
782,95307.4,0.21076,0.22416,0.02475,0.95939,0.91084,0.94138,0.87069,0.1906,0.22703,0.02615,2.2681e-05,2.2681e-05,2.2681e-05
783,95429.8,0.211,0.22417,0.02446,0.95969,0.91037,0.94137,0.87071,0.19109,0.22669,0.02633,2.2582e-05,2.2582e-05,2.2582e-05
784,95550.7,0.21245,0.22493,0.02536,0.95924,0.9105,0.94124,0.87062,0.19111,0.22658,0.02633,2.2483e-05,2.2483e-05,2.2483e-05
785,95672.4,0.21199,0.22415,0.02452,0.95897,0.9112,0.94143,0.87078,0.19093,0.22664,0.02631,2.2384e-05,2.2384e-05,2.2384e-05
786,95793.1,0.21223,0.22574,0.0244,0.95903,0.91095,0.94126,0.8707,0.19106,0.22665,0.0262,2.2285e-05,2.2285e-05,2.2285e-05
787,95917.1,0.20671,0.22233,0.02296,0.96,0.91025,0.94137,0.87069,0.19081,0.2268,0.02612,2.2186e-05,2.2186e-05,2.2186e-05
788,96036.9,0.21146,0.22452,0.02441,0.95885,0.91094,0.94137,0.87066,0.19085,0.22689,0.02622,2.2087e-05,2.2087e-05,2.2087e-05
789,96157.8,0.21014,0.22386,0.02404,0.95848,0.91168,0.94143,0.87074,0.19032,0.22693,0.02632,2.1988e-05,2.1988e-05,2.1988e-05
790,96279,0.21481,0.2233,0.02493,0.95895,0.91066,0.94125,0.87057,0.19125,0.22673,0.02644,2.1889e-05,2.1889e-05,2.1889e-05
791,96399.7,0.21254,0.22279,0.02507,0.95878,0.91094,0.94121,0.87052,0.19107,0.22661,0.0263,2.179e-05,2.179e-05,2.179e-05
792,96520.7,0.21359,0.22405,0.0252,0.95886,0.91121,0.94127,0.87079,0.19066,0.22668,0.02627,2.1691e-05,2.1691e-05,2.1691e-05
793,96640.7,0.21204,0.2247,0.02369,0.9603,0.91019,0.94122,0.87073,0.19096,0.22662,0.02641,2.1592e-05,2.1592e-05,2.1592e-05
794,96760.8,0.20999,0.22641,0.02341,0.95999,0.90997,0.94121,0.87074,0.19087,0.22654,0.02641,2.1493e-05,2.1493e-05,2.1493e-05
795,96881.8,0.21009,0.22398,0.02381,0.95954,0.91063,0.94135,0.87087,0.19033,0.22669,0.02632,2.1394e-05,2.1394e-05,2.1394e-05
796,97004.3,0.21183,0.22553,0.02344,0.96076,0.90904,0.94105,0.87061,0.19071,0.22665,0.0263,2.1295e-05,2.1295e-05,2.1295e-05
797,97124.9,0.20908,0.22553,0.02327,0.96074,0.90944,0.94118,0.87073,0.19051,0.22659,0.02631,2.1196e-05,2.1196e-05,2.1196e-05
798,97244.7,0.21466,0.22527,0.02541,0.96113,0.90971,0.94125,0.87071,0.19086,0.22667,0.02625,2.1097e-05,2.1097e-05,2.1097e-05
799,97365.1,0.21584,0.22444,0.02476,0.96084,0.90927,0.9411,0.87058,0.19126,0.22633,0.02638,2.0998e-05,2.0998e-05,2.0998e-05
800,97486.8,0.21431,0.22444,0.02546,0.96034,0.90997,0.94123,0.87067,0.19115,0.22646,0.02642,2.0899e-05,2.0899e-05,2.0899e-05
801,97608.9,0.20839,0.22437,0.02408,0.96033,0.90946,0.94111,0.87064,0.19156,0.22619,0.02641,2.08e-05,2.08e-05,2.08e-05
802,97730.2,0.21139,0.22282,0.02474,0.96062,0.90958,0.94113,0.87058,0.19154,0.22631,0.02644,2.0701e-05,2.0701e-05,2.0701e-05
803,97853.2,0.21021,0.22421,0.02476,0.96043,0.90963,0.94121,0.87071,0.19108,0.22645,0.02646,2.0602e-05,2.0602e-05,2.0602e-05
804,97974.8,0.21528,0.22347,0.02596,0.9598,0.91063,0.94126,0.87089,0.19095,0.22621,0.02646,2.0503e-05,2.0503e-05,2.0503e-05
805,98094.8,0.2084,0.22336,0.02413,0.96026,0.90958,0.94118,0.87069,0.19104,0.22623,0.02641,2.0404e-05,2.0404e-05,2.0404e-05
806,98216.2,0.21802,0.22496,0.0263,0.95955,0.91083,0.94133,0.87094,0.19075,0.22634,0.02649,2.0305e-05,2.0305e-05,2.0305e-05
807,98339.6,0.20676,0.22468,0.02328,0.96027,0.90976,0.94119,0.87075,0.19099,0.22637,0.02638,2.0206e-05,2.0206e-05,2.0206e-05
808,98461.2,0.20803,0.22519,0.02441,0.95895,0.91136,0.94128,0.87084,0.19107,0.22623,0.02646,2.0107e-05,2.0107e-05,2.0107e-05
809,98580.8,0.21104,0.22456,0.02403,0.95965,0.91021,0.94118,0.8708,0.19129,0.22622,0.02663,2.0008e-05,2.0008e-05,2.0008e-05
810,98700.8,0.21382,0.225,0.0251,0.95959,0.91035,0.9412,0.87074,0.19114,0.22613,0.02665,1.9909e-05,1.9909e-05,1.9909e-05
811,98821.4,0.2138,0.22491,0.02474,0.95923,0.91096,0.94112,0.8706,0.19132,0.22604,0.02664,1.981e-05,1.981e-05,1.981e-05
812,98941.7,0.21126,0.22335,0.02447,0.95949,0.9105,0.94112,0.87078,0.191,0.22617,0.02645,1.9711e-05,1.9711e-05,1.9711e-05
813,99062.5,0.21338,0.22302,0.02505,0.95986,0.90993,0.94104,0.87068,0.19135,0.22604,0.0267,1.9612e-05,1.9612e-05,1.9612e-05
814,99183.4,0.20833,0.22521,0.02465,0.95896,0.91127,0.94107,0.87075,0.19137,0.22601,0.02673,1.9513e-05,1.9513e-05,1.9513e-05
815,99305.8,0.20785,0.22358,0.02353,0.95876,0.91123,0.94109,0.87077,0.19131,0.22582,0.02668,1.9414e-05,1.9414e-05,1.9414e-05
816,99426.7,0.21096,0.2246,0.02427,0.95784,0.91149,0.94106,0.8707,0.19155,0.22583,0.02676,1.9315e-05,1.9315e-05,1.9315e-05
817,99547.5,0.21132,0.22468,0.0238,0.95869,0.91108,0.94111,0.87059,0.19147,0.22586,0.02687,1.9216e-05,1.9216e-05,1.9216e-05
818,99669.4,0.21593,0.22433,0.02513,0.95909,0.91063,0.94114,0.87055,0.19173,0.22578,0.02688,1.9117e-05,1.9117e-05,1.9117e-05
819,99791.5,0.20899,0.22447,0.02392,0.95842,0.91133,0.94122,0.87077,0.19147,0.22588,0.02683,1.9018e-05,1.9018e-05,1.9018e-05
820,99916.2,0.20565,0.22388,0.02332,0.95878,0.91083,0.94113,0.87067,0.1916,0.22584,0.02685,1.8919e-05,1.8919e-05,1.8919e-05
821,100038,0.21411,0.22415,0.0256,0.95916,0.91,0.94091,0.87058,0.19179,0.22585,0.02685,1.882e-05,1.882e-05,1.882e-05
822,100159,0.20387,0.22505,0.0222,0.95753,0.91159,0.94111,0.87059,0.19178,0.2259,0.0269,1.8721e-05,1.8721e-05,1.8721e-05
823,100281,0.20797,0.22394,0.02359,0.95677,0.91242,0.94104,0.87049,0.19174,0.22592,0.02689,1.8622e-05,1.8622e-05,1.8622e-05
824,100404,0.21448,0.22288,0.02537,0.95702,0.91266,0.94124,0.87072,0.19164,0.22592,0.02683,1.8523e-05,1.8523e-05,1.8523e-05
825,100523,0.21092,0.22307,0.02485,0.95877,0.91061,0.94092,0.87047,0.19194,0.22589,0.0269,1.8424e-05,1.8424e-05,1.8424e-05
826,100647,0.21194,0.2213,0.0254,0.95916,0.91066,0.94111,0.87076,0.19151,0.2261,0.027,1.8325e-05,1.8325e-05,1.8325e-05
827,100768,0.20764,0.22306,0.02385,0.95854,0.91128,0.94116,0.87076,0.19151,0.22594,0.02703,1.8226e-05,1.8226e-05,1.8226e-05
828,100890,0.20613,0.22412,0.02361,0.95901,0.91034,0.94104,0.87064,0.1914,0.226,0.02703,1.8127e-05,1.8127e-05,1.8127e-05
829,101009,0.20977,0.22445,0.02405,0.95904,0.91091,0.94112,0.87067,0.19148,0.22597,0.02712,1.8028e-05,1.8028e-05,1.8028e-05
830,101128,0.21202,0.22401,0.02406,0.95882,0.91101,0.94102,0.8706,0.19157,0.22587,0.02719,1.7929e-05,1.7929e-05,1.7929e-05
831,101250,0.21165,0.22402,0.02483,0.95723,0.91225,0.94127,0.87081,0.19103,0.22611,0.02711,1.783e-05,1.783e-05,1.783e-05
832,101372,0.20312,0.22266,0.02276,0.95789,0.91166,0.94113,0.87086,0.1913,0.22606,0.0272,1.7731e-05,1.7731e-05,1.7731e-05
833,101492,0.20942,0.22389,0.02404,0.95894,0.91066,0.94104,0.87079,0.19134,0.22593,0.0272,1.7632e-05,1.7632e-05,1.7632e-05
834,101613,0.21199,0.22378,0.02462,0.95781,0.91145,0.94096,0.87055,0.19156,0.22576,0.02728,1.7533e-05,1.7533e-05,1.7533e-05
835,101733,0.2073,0.22449,0.02297,0.9576,0.91244,0.94107,0.87069,0.19119,0.22595,0.02718,1.7434e-05,1.7434e-05,1.7434e-05
836,101854,0.21499,0.22237,0.02614,0.95791,0.9115,0.94104,0.87056,0.19136,0.22589,0.02729,1.7335e-05,1.7335e-05,1.7335e-05
837,101974,0.21236,0.22417,0.02472,0.95812,0.91171,0.94094,0.87071,0.19123,0.22592,0.02725,1.7236e-05,1.7236e-05,1.7236e-05
838,102097,0.20993,0.22325,0.0251,0.95806,0.91193,0.94107,0.87075,0.19128,0.22595,0.02733,1.7137e-05,1.7137e-05,1.7137e-05
839,102219,0.20864,0.22126,0.02358,0.95837,0.91168,0.94114,0.87084,0.19136,0.22592,0.02738,1.7038e-05,1.7038e-05,1.7038e-05
840,102341,0.20665,0.22364,0.02344,0.95855,0.91158,0.94101,0.87083,0.19135,0.22603,0.02733,1.6939e-05,1.6939e-05,1.6939e-05
841,102462,0.21202,0.22328,0.02391,0.9578,0.91155,0.9409,0.87055,0.19173,0.22592,0.02746,1.684e-05,1.684e-05,1.684e-05
842,102582,0.20445,0.22348,0.02359,0.95798,0.91154,0.94103,0.87078,0.19146,0.22606,0.02726,1.6741e-05,1.6741e-05,1.6741e-05
843,102705,0.20687,0.22263,0.0239,0.95841,0.91133,0.94085,0.87057,0.1917,0.22587,0.02739,1.6642e-05,1.6642e-05,1.6642e-05
844,102826,0.20898,0.22332,0.02439,0.95728,0.91231,0.94101,0.87089,0.19124,0.22594,0.02728,1.6543e-05,1.6543e-05,1.6543e-05
845,102945,0.20888,0.22371,0.02394,0.95835,0.9121,0.94104,0.87086,0.19137,0.226,0.02734,1.6444e-05,1.6444e-05,1.6444e-05
846,103067,0.2113,0.22268,0.02473,0.95719,0.91304,0.94111,0.87092,0.19122,0.22591,0.02728,1.6345e-05,1.6345e-05,1.6345e-05
847,103188,0.20838,0.22331,0.02416,0.95829,0.91219,0.94099,0.87085,0.19118,0.22613,0.02724,1.6246e-05,1.6246e-05,1.6246e-05
848,103309,0.20844,0.22419,0.02452,0.95762,0.91263,0.94102,0.87092,0.19108,0.22606,0.02709,1.6147e-05,1.6147e-05,1.6147e-05
849,103428,0.21165,0.22367,0.0255,0.95752,0.91241,0.94107,0.87092,0.19104,0.22608,0.02718,1.6048e-05,1.6048e-05,1.6048e-05
850,103547,0.20782,0.22199,0.0241,0.95788,0.91218,0.94112,0.87093,0.19098,0.22621,0.02718,1.5949e-05,1.5949e-05,1.5949e-05
851,103668,0.20863,0.22232,0.02411,0.95768,0.91268,0.94112,0.87103,0.19109,0.22611,0.02724,1.585e-05,1.585e-05,1.585e-05
852,103790,0.20827,0.22293,0.02352,0.95755,0.91225,0.94112,0.87097,0.19118,0.2258,0.02719,1.5751e-05,1.5751e-05,1.5751e-05
853,103912,0.21093,0.22304,0.02474,0.95846,0.91155,0.94089,0.87068,0.19129,0.22567,0.02714,1.5652e-05,1.5652e-05,1.5652e-05
854,104034,0.21071,0.22158,0.02481,0.95821,0.91181,0.94096,0.87098,0.19111,0.22602,0.02712,1.5553e-05,1.5553e-05,1.5553e-05
855,104154,0.21308,0.22384,0.0251,0.95866,0.91188,0.941,0.87083,0.19108,0.22579,0.02713,1.5454e-05,1.5454e-05,1.5454e-05
